index	name	color
126	7Networks_LH_Limbic_TempPole_8	#dcf9a7
127	7Networks_LH_Cont_Par_1	#e69421
128	7Networks_LH_Cont_Par_2	#e69423
129	7Networks_LH_Cont_Par_3	#e69424
130	7Networks_LH_Cont_Par_4	#e69425
131	7Networks_LH_Cont_Par_5	#e69426
132	7Networks_LH_Cont_Par_6	#e69427
133	7Networks_LH_Cont_Temp_1	#e69428
134	7Networks_LH_Cont_PFCl_1	#e69520
135	7Networks_LH_Cont_PFCl_2	#e69521
136	7Networks_LH_Cont_PFCl_3	#e69522
137	7Networks_LH_Cont_PFCl_4	#e69524
138	7Networks_LH_Cont_PFCl_5	#e69525
139	7Networks_LH_Cont_PFCl_6	#e69526
140	7Networks_LH_Cont_PFCl_7	#e69527
141	7Networks_LH_Cont_PFCl_8	#e69528
142	7Networks_LH_Cont_PFCl_9	#e69529
143	7Networks_LH_Cont_PFCv_1	#e79424
144	7Networks_LH_Cont_pCun_1	#e79523
145	7Networks_LH_Cont_pCun_2	#e79524
146	7Networks_LH_Cont_Cing_1	#e79525
147	7Networks_LH_Cont_Cing_2	#e79526
148	7Networks_LH_Cont_PFCmp_1	#e69422
149	7Networks_LH_Default_Temp_1	#cd3e48
150	7Networks_LH_Default_Temp_2	#cd3e49
151	7Networks_LH_Default_Temp_3	#cd3e4a
152	7Networks_LH_Default_Temp_4	#cd3e4b
153	7Networks_LH_Default_Temp_5	#cd3e4c
154	7Networks_LH_Default_Temp_6	#cd3e4d
155	7Networks_LH_Default_Temp_7	#cd3e4e
156	7Networks_LH_Default_Temp_8	#cd3e50
157	7Networks_LH_Default_Temp_9	#cd3e51
158	7Networks_LH_Default_Temp_10	#cd3e52
159	7Networks_LH_Default_Temp_11	#cd3e53
160	7Networks_LH_Default_Temp_12	#cd3e54
161	7Networks_LH_Default_Temp_13	#cd3e55
162	7Networks_LH_Default_Temp_14	#cd3e56
163	7Networks_LH_Default_Temp_15	#cd3f4f
164	7Networks_LH_Default_Temp_16	#cd3f50
165	7Networks_LH_Default_Temp_17	#cd3f51
166	7Networks_LH_Default_PFC_1	#cd3f47
167	7Networks_LH_Default_PFC_2	#cd3f48
168	7Networks_LH_Default_PFC_3	#cd3f49
169	7Networks_LH_Default_PFC_4	#cd3f4a
170	7Networks_LH_Default_PFC_5	#cd3f4b
171	7Networks_LH_Default_PFC_6	#cd3f4c
172	7Networks_LH_Default_PFC_7	#cd3f4d
173	7Networks_LH_Default_PFC_8	#cd3f52
174	7Networks_LH_Default_PFC_9	#cd3f53
175	7Networks_LH_Default_PFC_10	#cd3f54
176	7Networks_LH_Default_PFC_11	#cd3f55
177	7Networks_LH_Default_PFC_12	#cd404e
178	7Networks_LH_Default_PFC_13	#cd404f
179	7Networks_LH_Default_PFC_14	#cd4050
180	7Networks_LH_Default_PFC_15	#cd4051
181	7Networks_LH_Default_PFC_16	#cd4052
182	7Networks_LH_Default_PFC_17	#cd4053
183	7Networks_LH_Default_PFC_18	#cd4054
184	7Networks_LH_Default_PFC_19	#cd4055
185	7Networks_LH_Default_PFC_20	#cd414e
186	7Networks_LH_Default_PFC_21	#cd414f
187	7Networks_LH_Default_PFC_22	#cd4150
188	7Networks_LH_Default_PFC_23	#cd4151
189	7Networks_LH_Default_PFC_24	#cd4152
190	7Networks_LH_Default_PCC_1	#cd3f4e
191	7Networks_LH_Default_PCC_2	#cd3f56
192	7Networks_LH_Default_PCC_3	#cd4056
193	7Networks_LH_Default_PCC_4	#cd4153
194	7Networks_LH_Default_PCC_5	#cd4154
195	7Networks_LH_Default_PCC_6	#cd4155
196	7Networks_LH_Default_PCC_7	#cd4156
197	7Networks_LH_Default_PCC_8	#cd424f
198	7Networks_LH_Default_PCC_9	#cd4250
199	7Networks_LH_Default_PCC_10	#cd4251
200	7Networks_LH_Default_PCC_11	#cd4252
201	7Networks_RH_Vis_1	#7c1182
202	7Networks_RH_Vis_2	#7c1183
203	7Networks_RH_Vis_3	#7c1184
204	7Networks_RH_Vis_4	#7c1185
205	7Networks_RH_Vis_5	#7c1186
206	7Networks_RH_Vis_6	#7c1187
207	7Networks_RH_Vis_7	#7c1280
208	7Networks_RH_Vis_8	#7c1281
209	7Networks_RH_Vis_9	#7c1282
210	7Networks_RH_Vis_10	#7c1283
211	7Networks_RH_Vis_11	#7c1284
212	7Networks_RH_Vis_12	#7c1285
213	7Networks_RH_Vis_13	#7c1286
214	7Networks_RH_Vis_14	#7c1288
215	7Networks_RH_Vis_15	#7c1289
216	7Networks_RH_Vis_16	#7c128a
217	7Networks_RH_Vis_17	#7c128b
218	7Networks_RH_Vis_18	#7c128c
219	7Networks_RH_Vis_19	#7c128d
220	7Networks_RH_Vis_20	#7c128e
221	7Networks_RH_Vis_21	#7c1387
222	7Networks_RH_Vis_22	#7c1388
223	7Networks_RH_Vis_23	#7c1389
224	7Networks_RH_Vis_24	#7c138a
225	7Networks_RH_Vis_25	#7c138b
226	7Networks_RH_Vis_26	#7c138c
227	7Networks_RH_Vis_27	#7c138d
228	7Networks_RH_Vis_28	#7c138e
229	7Networks_RH_Vis_29	#7c1487
230	7Networks_RH_Vis_30	#7c1488
231	7Networks_RH_SomMot_1	#4a80b3
232	7Networks_RH_SomMot_2	#4a80b4
233	7Networks_RH_SomMot_3	#4a80b5
234	7Networks_RH_SomMot_4	#4a81ae
235	7Networks_RH_SomMot_5	#4a81af
236	7Networks_RH_SomMot_6	#4a81b0
237	7Networks_RH_SomMot_7	#4a81b1
238	7Networks_RH_SomMot_8	#4a81b2
239	7Networks_RH_SomMot_9	#4a81b3
240	7Networks_RH_SomMot_10	#4a81b4
241	7Networks_RH_SomMot_11	#4a81b5
242	7Networks_RH_SomMot_12	#4a82ae
243	7Networks_RH_SomMot_13	#4a82af
244	7Networks_RH_SomMot_14	#4a82b0
245	7Networks_RH_SomMot_15	#4a82b1
246	7Networks_RH_SomMot_16	#4a82b2
247	7Networks_RH_SomMot_17	#4a82b3
248	7Networks_RH_SomMot_18	#4a82b4
249	7Networks_RH_SomMot_19	#4a82b6
250	7Networks_RH_SomMot_20	#4a82b7
251	7Networks_RH_SomMot_21	#4a82b8
252	7Networks_RH_SomMot_22	#4a82b9
253	7Networks_RH_SomMot_23	#4a82ba
254	7Networks_RH_SomMot_24	#4a82bb
255	7Networks_RH_SomMot_25	#4a82bc
256	7Networks_RH_SomMot_26	#4a83b5
257	7Networks_RH_SomMot_27	#4a83b6
258	7Networks_RH_SomMot_28	#4a83b7
259	7Networks_RH_SomMot_29	#4a83b8
260	7Networks_RH_SomMot_30	#4a83b9
261	7Networks_RH_SomMot_31	#4a83ba
262	7Networks_RH_SomMot_32	#4a83bb
263	7Networks_RH_SomMot_33	#4a83bc
264	7Networks_RH_SomMot_34	#4a84b5
265	7Networks_RH_SomMot_35	#4a84b6
266	7Networks_RH_SomMot_36	#4a84b7
267	7Networks_RH_SomMot_37	#4a84b8
268	7Networks_RH_SomMot_38	#4a84b9
269	7Networks_RH_SomMot_39	#4a84ba
270	7Networks_RH_SomMot_40	#4a84bb
271	7Networks_RH_DorsAttn_Post_1	#04760f
272	7Networks_RH_DorsAttn_Post_2	#047708
273	7Networks_RH_DorsAttn_Post_3	#047709
274	7Networks_RH_DorsAttn_Post_4	#04770a
275	7Networks_RH_DorsAttn_Post_5	#04770b
276	7Networks_RH_DorsAttn_Post_6	#04770c
277	7Networks_RH_DorsAttn_Post_7	#04770d
278	7Networks_RH_DorsAttn_Post_8	#04770e
279	7Networks_RH_DorsAttn_Post_9	#047710
280	7Networks_RH_DorsAttn_Post_10	#047711
281	7Networks_RH_DorsAttn_Post_11	#047712
282	7Networks_RH_DorsAttn_Post_12	#047713
283	7Networks_RH_DorsAttn_Post_13	#047714
284	7Networks_RH_DorsAttn_Post_14	#047715
285	7Networks_RH_DorsAttn_Post_15	#047716
286	7Networks_RH_DorsAttn_Post_16	#04780f
287	7Networks_RH_DorsAttn_Post_17	#047810
288	7Networks_RH_DorsAttn_Post_18	#047811
289	7Networks_RH_DorsAttn_Post_19	#047812
290	7Networks_RH_DorsAttn_FEF_1	#05760f
291	7Networks_RH_DorsAttn_FEF_2	#057610
292	7Networks_RH_DorsAttn_FEF_3	#057611
293	7Networks_RH_DorsAttn_PrCv_1	#057612
294	7Networks_RH_SalVentAttn_TempOccPar_1	#c93af9
295	7Networks_RH_SalVentAttn_TempOccPar_2	#c93afa
296	7Networks_RH_SalVentAttn_TempOccPar_3	#c93afc
297	7Networks_RH_SalVentAttn_TempOccPar_4	#c93afd
298	7Networks_RH_SalVentAttn_TempOccPar_5	#c93afe
299	7Networks_RH_SalVentAttn_TempOccPar_6	#c93aff
300	7Networks_RH_SalVentAttn_TempOccPar_7	#c633fa
301	7Networks_RH_SalVentAttn_PrC_1	#c93bfb
302	7Networks_RH_SalVentAttn_FrOper_1	#c93bf9
303	7Networks_RH_SalVentAttn_FrOper_2	#c93bfa
304	7Networks_RH_SalVentAttn_FrOper_3	#c93bfc
305	7Networks_RH_SalVentAttn_FrOper_4	#c93bfd
306	7Networks_RH_SalVentAttn_FrOper_5	#c93bfe
307	7Networks_RH_SalVentAttn_FrOper_6	#c93bff
308	7Networks_RH_SalVentAttn_FrOper_7	#c634fa
309	7Networks_RH_SalVentAttn_FrOper_8	#c634fb
310	7Networks_RH_SalVentAttn_PFCl_1	#c839fb
311	7Networks_RH_SalVentAttn_Med_1	#c839f7
312	7Networks_RH_SalVentAttn_Med_2	#c839f8
313	7Networks_RH_SalVentAttn_Med_3	#c839fa
314	7Networks_RH_SalVentAttn_Med_4	#c839fc
315	7Networks_RH_SalVentAttn_Med_5	#c839fd
316	7Networks_RH_SalVentAttn_Med_6	#c839fe
317	7Networks_RH_SalVentAttn_Med_7	#c839ff
318	7Networks_RH_SalVentAttn_Med_8	#c83af9
319	7Networks_RH_Limbic_OFC_1	#e0f9a3
320	7Networks_RH_Limbic_OFC_2	#e0f9a5
321	7Networks_RH_Limbic_OFC_3	#e0f9a6
322	7Networks_RH_Limbic_OFC_4	#e0f9a7
323	7Networks_RH_Limbic_OFC_5	#e0f9a8
324	7Networks_RH_Limbic_OFC_6	#e0f9a9
325	7Networks_RH_Limbic_TempPole_1	#e0f9a4
326	7Networks_RH_Limbic_TempPole_2	#e0f9aa
327	7Networks_RH_Limbic_TempPole_3	#e0f9ab
328	7Networks_RH_Limbic_TempPole_4	#e0f9ac
329	7Networks_RH_Limbic_TempPole_5	#e0faa5
330	7Networks_RH_Limbic_TempPole_6	#e0faa6
331	7Networks_RH_Limbic_TempPole_7	#e0faa7
332	7Networks_RH_Cont_Par_1	#ea9321
333	7Networks_RH_Cont_Par_2	#ea9323
334	7Networks_RH_Cont_Par_3	#ea9324
335	7Networks_RH_Cont_Par_4	#ea9325
336	7Networks_RH_Cont_Par_5	#ea9326
337	7Networks_RH_Cont_Par_6	#ea9327
338	7Networks_RH_Cont_Temp_1	#ea9322
339	7Networks_RH_Cont_Temp_2	#ea9328
340	7Networks_RH_Cont_PFCv_1	#e99423
341	7Networks_RH_Cont_PFCl_1	#e9941b
342	7Networks_RH_Cont_PFCl_2	#e9941c
343	7Networks_RH_Cont_PFCl_3	#e9941d
344	7Networks_RH_Cont_PFCl_4	#e9941e
345	7Networks_RH_Cont_PFCl_5	#e9941f
346	7Networks_RH_Cont_PFCl_6	#e99420
347	7Networks_RH_Cont_PFCl_7	#e99422
348	7Networks_RH_Cont_PFCl_8	#e99424
349	7Networks_RH_Cont_PFCl_9	#e99425
350	7Networks_RH_Cont_PFCl_10	#e99426
351	7Networks_RH_Cont_PFCl_11	#e99427
352	7Networks_RH_Cont_PFCl_12	#e99428
353	7Networks_RH_Cont_PFCl_13	#e99521
354	7Networks_RH_Cont_PFCl_14	#e99522
355	7Networks_RH_Cont_PFCl_15	#e99523
356	7Networks_RH_Cont_pCun_1	#e99323
357	7Networks_RH_Cont_pCun_2	#e99324
358	7Networks_RH_Cont_Cing_1	#e99322
359	7Networks_RH_Cont_Cing_2	#e99325
360	7Networks_RH_Cont_PFCmp_1	#ea9425
361	7Networks_RH_Cont_PFCmp_2	#ea9426
362	7Networks_RH_Default_Par_1	#d13e4c
363	7Networks_RH_Default_Par_2	#d13e4e
364	7Networks_RH_Default_Par_3	#d13e4f
365	7Networks_RH_Default_Par_4	#d13e50
366	7Networks_RH_Default_Par_5	#d13e51
367	7Networks_RH_Default_Temp_1	#d13d4c
368	7Networks_RH_Default_Temp_2	#d13d4d
369	7Networks_RH_Default_Temp_3	#d13d4f
370	7Networks_RH_Default_Temp_4	#d13d50
371	7Networks_RH_Default_Temp_5	#d13d51
372	7Networks_RH_Default_Temp_6	#d13d52
373	7Networks_RH_Default_Temp_7	#d13d53
374	7Networks_RH_Default_Temp_8	#d13d54
375	7Networks_RH_Default_PFCv_1	#d13d4e
376	7Networks_RH_Default_PFCv_2	#d13e4d
377	7Networks_RH_Default_PFCv_3	#d13e52
378	7Networks_RH_Default_PFCv_4	#d13e53
379	7Networks_RH_Default_PFCm_1	#d03e49
380	7Networks_RH_Default_PFCm_2	#d03e4a
381	7Networks_RH_Default_PFCm_3	#d03e4b
382	7Networks_RH_Default_PFCm_4	#d03e4c
383	7Networks_RH_Default_PFCm_5	#d03e4d
384	7Networks_RH_Default_PFCm_6	#d03e4f
385	7Networks_RH_Default_PFCm_7	#d03e50
386	7Networks_RH_Default_PFCm_8	#d03e51
387	7Networks_RH_Default_PFCm_9	#d03e52
388	7Networks_RH_Default_PFCm_10	#d03e53
389	7Networks_RH_Default_PFCm_11	#d03e54
390	7Networks_RH_Default_PFCm_12	#d03e55
391	7Networks_RH_Default_PFCm_13	#d03f4e
392	7Networks_RH_Default_PCC_1	#d03e4e
393	7Networks_RH_Default_PCC_2	#d03f4d
394	7Networks_RH_Default_PCC_3	#d03f4f
395	7Networks_RH_Default_PCC_4	#d03f50
396	7Networks_RH_Default_PCC_5	#d03f51
397	7Networks_RH_Default_PCC_6	#d03f52
398	7Networks_RH_Default_PCC_7	#d03f53
399	7Networks_RH_Default_PCC_8	#d03f54
400	7Networks_RH_Default_PCC_9	#d0404d
