index	name	color
71	17Networks_LH_SomMotA_5	#4681ad
72	17Networks_LH_SomMotA_6	#4681ae
73	17Networks_LH_SomMotA_7	#4681af
74	17Networks_LH_SomMotA_8	#4681b0
75	17Networks_LH_SomMotA_9	#4681b1
76	17Networks_LH_SomMotA_10	#4681b2
77	17Networks_LH_SomMotA_11	#4681b3
78	17Networks_LH_SomMotA_12	#4681b4
79	17Networks_LH_SomMotA_13	#4682ad
80	17Networks_LH_SomMotA_14	#4682ae
81	17Networks_LH_SomMotA_15	#4682af
82	17Networks_LH_SomMotA_16	#4682b0
83	17Networks_LH_SomMotA_17	#4682b1
84	17Networks_LH_SomMotA_18	#4682b2
85	17Networks_LH_SomMotA_19	#4682b3
86	17Networks_LH_SomMotA_20	#4682b5
87	17Networks_LH_SomMotA_21	#4682b6
88	17Networks_LH_SomMotA_22	#4682b7
89	17Networks_LH_SomMotA_23	#4682b8
90	17Networks_LH_SomMotA_24	#4682b9
91	17Networks_LH_SomMotA_25	#4682ba
92	17Networks_LH_SomMotA_26	#4682bb
93	17Networks_LH_SomMotA_27	#4683b4
94	17Networks_LH_SomMotA_28	#4683b5
95	17Networks_LH_SomMotA_29	#4683b6
96	17Networks_LH_SomMotA_30	#4683b7
97	17Networks_LH_SomMotA_31	#4683b8
98	17Networks_LH_SomMotA_32	#4683b9
99	17Networks_LH_SomMotA_33	#4683ba
100	17Networks_LH_SomMotA_34	#4683bb
101	17Networks_LH_SomMotA_35	#4684b4
102	17Networks_LH_SomMotA_36	#4684b5
103	17Networks_LH_SomMotA_37	#4684b6
104	17Networks_LH_SomMotA_38	#4684b7
105	17Networks_LH_SomMotA_39	#4684b8
106	17Networks_LH_SomMotA_40	#4684b9
107	17Networks_LH_SomMotA_41	#4684ba
108	17Networks_LH_SomMotA_42	#4684bb
109	17Networks_LH_SomMotB_Aud_1	#2bcaa2
110	17Networks_LH_SomMotB_Aud_2	#2bcaa3
111	17Networks_LH_SomMotB_Aud_3	#2bcaa4
112	17Networks_LH_SomMotB_Aud_4	#2bcb9d
113	17Networks_LH_SomMotB_Aud_5	#2bcb9e
114	17Networks_LH_SomMotB_Aud_6	#2bcb9f
115	17Networks_LH_SomMotB_Aud_7	#2bcba0
116	17Networks_LH_SomMotB_Aud_8	#2bcba1
117	17Networks_LH_SomMotB_Aud_9	#2bcba2
118	17Networks_LH_SomMotB_Aud_10	#2bcba3
119	17Networks_LH_SomMotB_Aud_11	#2bcba4
120	17Networks_LH_SomMotB_Aud_12	#2bcc9d
121	17Networks_LH_SomMotB_Aud_13	#2bcc9e
122	17Networks_LH_SomMotB_Aud_14	#2bcc9f
123	17Networks_LH_SomMotB_Aud_15	#2bcca0
124	17Networks_LH_SomMotB_Aud_16	#2bcca1
125	17Networks_LH_SomMotB_Aud_17	#2bcca2
126	17Networks_LH_SomMotB_Aud_18	#2bcca3
127	17Networks_LH_SomMotB_Aud_19	#2bcca5
128	17Networks_LH_SomMotB_Aud_20	#2bcca6
129	17Networks_LH_SomMotB_Aud_21	#2bcca7
130	17Networks_LH_SomMotB_Aud_22	#2bcca8
131	17Networks_LH_SomMotB_Aud_23	#2bcca9
132	17Networks_LH_SomMotB_Aud_24	#2bccaa
133	17Networks_LH_SomMotB_Aud_25	#2bccab
134	17Networks_LH_SomMotB_Aud_26	#2bcda4
135	17Networks_LH_SomMotB_Aud_27	#2bcda5
136	17Networks_LH_SomMotB_Aud_28	#2bcda6
137	17Networks_LH_SomMotB_Aud_29	#2bcda7
138	17Networks_LH_SomMotB_Aud_30	#2bcda8
139	17Networks_LH_SomMotB_Aud_31	#2bcda9
140	17Networks_LH_SomMotB_Aud_32	#2bcdaa
141	17Networks_LH_SomMotB_Aud_33	#2bcdab
142	17Networks_LH_SomMotB_Aud_34	#2bcea4
143	17Networks_LH_SomMotB_Aud_35	#2bcea5
144	17Networks_LH_SomMotB_Aud_36	#2bcea6
145	17Networks_LH_SomMotB_Aud_37	#2bcea7
146	17Networks_LH_SomMotB_Aud_38	#2bcea8
147	17Networks_LH_SomMotB_Aud_39	#2bcea9
148	17Networks_LH_DorsAttnA_TempOcc_1	#4a9b39
149	17Networks_LH_DorsAttnA_TempOcc_2	#4a9b3a
150	17Networks_LH_DorsAttnA_TempOcc_3	#4a9b3b
151	17Networks_LH_DorsAttnA_TempOcc_4	#4a9b3d
152	17Networks_LH_DorsAttnA_TempOcc_5	#4a9b3e
153	17Networks_LH_DorsAttnA_TempOcc_6	#4a9b3f
154	17Networks_LH_DorsAttnA_TempOcc_7	#4a9b40
155	17Networks_LH_DorsAttnA_TempOcc_8	#4a9b41
156	17Networks_LH_DorsAttnA_TempOcc_9	#4a9b42
157	17Networks_LH_DorsAttnA_SPL_1	#4a9b3c
158	17Networks_LH_DorsAttnA_SPL_2	#4a9c35
159	17Networks_LH_DorsAttnA_SPL_3	#4a9c36
160	17Networks_LH_DorsAttnA_SPL_4	#4a9c37
161	17Networks_LH_DorsAttnA_SPL_5	#4a9c38
162	17Networks_LH_DorsAttnA_SPL_6	#4a9c39
163	17Networks_LH_DorsAttnA_SPL_7	#4a9c3a
164	17Networks_LH_DorsAttnA_SPL_8	#4a9c3b
165	17Networks_LH_DorsAttnA_SPL_9	#4a9c3d
166	17Networks_LH_DorsAttnA_SPL_10	#4a9c3e
167	17Networks_LH_DorsAttnA_SPL_11	#4a9c3f
168	17Networks_LH_DorsAttnA_SPL_12	#4a9c40
169	17Networks_LH_DorsAttnA_SPL_13	#4a9c41
170	17Networks_LH_DorsAttnA_SPL_14	#4a9c42
171	17Networks_LH_DorsAttnA_SPL_15	#4a9c43
172	17Networks_LH_DorsAttnA_SPL_16	#4a9d3c
173	17Networks_LH_DorsAttnA_SPL_17	#4a9d3d
174	17Networks_LH_DorsAttnA_SPL_18	#4a9d3e
175	17Networks_LH_DorsAttnA_SPL_19	#4a9d3f
176	17Networks_LH_DorsAttnA_SPL_20	#4a9d40
177	17Networks_LH_DorsAttnA_SPL_21	#4a9d41
178	17Networks_LH_DorsAttnA_SPL_22	#4a9d42
179	17Networks_LH_DorsAttnA_SPL_23	#4a9d43
180	17Networks_LH_DorsAttnA_SPL_24	#4a9e3c
181	17Networks_LH_DorsAttnA_SPL_25	#4a9e3d
182	17Networks_LH_DorsAttnB_TempOcc_1	#00760f
183	17Networks_LH_DorsAttnB_TempOcc_2	#007610
184	17Networks_LH_DorsAttnB_PostC_1	#007608
185	17Networks_LH_DorsAttnB_PostC_2	#007609
186	17Networks_LH_DorsAttnB_PostC_3	#00760a
187	17Networks_LH_DorsAttnB_PostC_4	#00760b
188	17Networks_LH_DorsAttnB_PostC_5	#00760c
189	17Networks_LH_DorsAttnB_PostC_6	#00760d
190	17Networks_LH_DorsAttnB_PostC_7	#00760e
191	17Networks_LH_DorsAttnB_PostC_8	#007611
192	17Networks_LH_DorsAttnB_PostC_9	#007612
193	17Networks_LH_DorsAttnB_PostC_10	#007613
194	17Networks_LH_DorsAttnB_PostC_11	#007614
195	17Networks_LH_DorsAttnB_PostC_12	#007615
196	17Networks_LH_DorsAttnB_PostC_13	#007616
197	17Networks_LH_DorsAttnB_PostC_14	#00770f
198	17Networks_LH_DorsAttnB_PostC_15	#007710
199	17Networks_LH_DorsAttnB_PostC_16	#007711
200	17Networks_LH_DorsAttnB_PostC_17	#007712
201	17Networks_LH_DorsAttnB_PostC_18	#007713
202	17Networks_LH_DorsAttnB_FEF_1	#00770c
203	17Networks_LH_DorsAttnB_FEF_2	#00770d
204	17Networks_LH_DorsAttnB_FEF_3	#007714
205	17Networks_LH_DorsAttnB_FEF_4	#007715
206	17Networks_LH_DorsAttnB_FEF_5	#00780e
207	17Networks_LH_DorsAttnB_FEF_6	#00780f
208	17Networks_LH_DorsAttnB_FEF_7	#007810
209	17Networks_LH_DorsAttnB_PrCv_1	#007716
210	17Networks_LH_DorsAttnB_PrCv_2	#007811
211	17Networks_LH_SalVentAttnA_ParOper_1	#c43af8
212	17Networks_LH_SalVentAttnA_ParOper_2	#c43af9
213	17Networks_LH_SalVentAttnA_ParOper_3	#c43afb
214	17Networks_LH_SalVentAttnA_ParOper_4	#c43afc
215	17Networks_LH_SalVentAttnA_ParOper_5	#c43afd
216	17Networks_LH_SalVentAttnA_ParOper_6	#c43afe
217	17Networks_LH_SalVentAttnA_ParOper_7	#c43aff
218	17Networks_LH_SalVentAttnA_Ins_1	#c43bf3
219	17Networks_LH_SalVentAttnA_Ins_2	#c43bf4
220	17Networks_LH_SalVentAttnA_Ins_3	#c43bf5
221	17Networks_LH_SalVentAttnA_Ins_4	#c43bf6
222	17Networks_LH_SalVentAttnA_Ins_5	#c43bf7
223	17Networks_LH_SalVentAttnA_Ins_6	#c43bf8
224	17Networks_LH_SalVentAttnA_Ins_7	#c43bf9
225	17Networks_LH_SalVentAttnA_Ins_8	#c43bfb
226	17Networks_LH_SalVentAttnA_Ins_9	#c43bfc
227	17Networks_LH_SalVentAttnA_Ins_10	#c43bfd
228	17Networks_LH_SalVentAttnA_Ins_11	#c43bfe
229	17Networks_LH_SalVentAttnA_Ins_12	#c43bff
230	17Networks_LH_SalVentAttnA_Ins_13	#c134fa
231	17Networks_LH_SalVentAttnA_Ins_14	#c135f3
232	17Networks_LH_SalVentAttnA_Ins_15	#c135f4
233	17Networks_LH_SalVentAttnA_Ins_16	#c135f5
234	17Networks_LH_SalVentAttnA_Ins_17	#c135f6
235	17Networks_LH_SalVentAttnA_Ins_18	#c135f7
236	17Networks_LH_SalVentAttnA_ParMed_1	#c43bfa
237	17Networks_LH_SalVentAttnA_ParMed_2	#c134f9
238	17Networks_LH_SalVentAttnA_ParMed_3	#c134fb
239	17Networks_LH_SalVentAttnA_ParMed_4	#c135f8
240	17Networks_LH_SalVentAttnA_ParMed_5	#c135f9
241	17Networks_LH_SalVentAttnA_ParMed_6	#c135fa
242	17Networks_LH_SalVentAttnA_ParMed_7	#c135fb
243	17Networks_LH_SalVentAttnA_ParMed_8	#c136f4
244	17Networks_LH_SalVentAttnA_FrMed_1	#c53af8
245	17Networks_LH_SalVentAttnA_FrMed_2	#c53af9
246	17Networks_LH_SalVentAttnA_FrMed_3	#c53afb
247	17Networks_LH_SalVentAttnA_FrMed_4	#c53afc
248	17Networks_LH_SalVentAttnA_FrMed_5	#c53afd
249	17Networks_LH_SalVentAttnA_FrMed_6	#c53afe
250	17Networks_LH_SalVentAttnA_FrMed_7	#c53aff
251	17Networks_LH_SalVentAttnB_IPL_1	#ff98d6
252	17Networks_LH_SalVentAttnB_IPL_2	#ff98d7
253	17Networks_LH_SalVentAttnB_PFCd_1	#ff98d8
254	17Networks_LH_SalVentAttnB_PFCl_1	#ff99d4
255	17Networks_LH_SalVentAttnB_PFCl_2	#ff99d6
256	17Networks_LH_SalVentAttnB_PFCl_3	#ff99d7
257	17Networks_LH_SalVentAttnB_PFCl_4	#ff99d8
258	17Networks_LH_SalVentAttnB_PFCl_5	#ff99d9
259	17Networks_LH_SalVentAttnB_PFCl_6	#ff99da
260	17Networks_LH_SalVentAttnB_PFCv_1	#ff99d5
261	17Networks_LH_SalVentAttnB_PFCv_2	#ff99db
262	17Networks_LH_SalVentAttnB_PFCv_3	#ff99dc
263	17Networks_LH_SalVentAttnB_PFCv_4	#ff99dd
264	17Networks_LH_SalVentAttnB_PFCv_5	#ff9ad6
265	17Networks_LH_SalVentAttnB_PFCv_6	#ff9ad7
266	17Networks_LH_SalVentAttnB_PFCv_7	#ff9ad8
267	17Networks_LH_SalVentAttnB_PFCv_8	#ff9ad9
268	17Networks_LH_SalVentAttnB_OFC_1	#ff98d5
269	17Networks_LH_SalVentAttnB_PFCmp_1	#ff97d6
270	17Networks_LH_SalVentAttnB_PFCmp_2	#ff97d7
271	17Networks_LH_SalVentAttnB_PFCmp_3	#ff97d8
272	17Networks_LH_SalVentAttnB_PFCmp_4	#ff97d9
273	17Networks_LH_Limbic_OFC_1	#7a872c
274	17Networks_LH_Limbic_OFC_2	#7a872d
275	17Networks_LH_Limbic_OFC_3	#7a872e
276	17Networks_LH_Limbic_OFC_4	#7a872f
277	17Networks_LH_Limbic_OFC_5	#7a8730
278	17Networks_LH_Limbic_OFC_6	#7a8731
279	17Networks_LH_Limbic_OFC_7	#7a8733
280	17Networks_LH_Limbic_OFC_8	#7a8734
281	17Networks_LH_Limbic_OFC_9	#7a8735
282	17Networks_LH_Limbic_OFC_10	#7a8736
283	17Networks_LH_Limbic_OFC_11	#7a8737
284	17Networks_LH_Limbic_OFC_12	#7a8738
285	17Networks_LH_Limbic_OFC_13	#7a8739
286	17Networks_LH_Limbic_OFC_14	#7a8832
287	17Networks_LH_Limbic_OFC_15	#7a8833
288	17Networks_LH_Limbic_OFC_16	#7a8834
289	17Networks_LH_Limbic_TempPole_1	#dcf89f
290	17Networks_LH_Limbic_TempPole_2	#dcf8a0
291	17Networks_LH_Limbic_TempPole_3	#dcf8a1
292	17Networks_LH_Limbic_TempPole_4	#dcf8a2
293	17Networks_LH_Limbic_TempPole_5	#dcf8a3
294	17Networks_LH_Limbic_TempPole_6	#dcf8a5
295	17Networks_LH_Limbic_TempPole_7	#dcf8a6
296	17Networks_LH_Limbic_TempPole_8	#dcf8a7
297	17Networks_LH_Limbic_TempPole_9	#dcf8a8
298	17Networks_LH_Limbic_TempPole_10	#dcf8a9
299	17Networks_LH_Limbic_TempPole_11	#dcf8aa
300	17Networks_LH_Limbic_TempPole_12	#dcf8ab
301	17Networks_LH_Limbic_TempPole_13	#dcf9a4
302	17Networks_LH_Limbic_TempPole_14	#dcf9a5
303	17Networks_LH_ContA_Temp_1	#e69423
304	17Networks_LH_ContA_Temp_2	#e69424
305	17Networks_LH_ContA_Temp_3	#e69425
306	17Networks_LH_ContA_IPS_1	#e69420
307	17Networks_LH_ContA_IPS_2	#e69421
308	17Networks_LH_ContA_IPS_3	#e69422
309	17Networks_LH_ContA_IPS_4	#e69426
310	17Networks_LH_ContA_IPS_5	#e69427
311	17Networks_LH_ContA_IPS_6	#e69428
312	17Networks_LH_ContA_IPS_7	#e69429
313	17Networks_LH_ContA_IPS_8	#e6942a
314	17Networks_LH_ContA_IPS_9	#e69523
315	17Networks_LH_ContA_IPS_10	#e69524
316	17Networks_LH_ContA_PFCd_1	#e69525
317	17Networks_LH_ContA_PFCd_2	#e69526
318	17Networks_LH_ContA_PFCl_1	#e6951e
319	17Networks_LH_ContA_PFCl_2	#e6951f
320	17Networks_LH_ContA_PFCl_3	#e69520
321	17Networks_LH_ContA_PFCl_4	#e69521
322	17Networks_LH_ContA_PFCl_5	#e69522
323	17Networks_LH_ContA_PFCl_6	#e69527
324	17Networks_LH_ContA_PFCl_7	#e69528
325	17Networks_LH_ContA_PFCl_8	#e69529
326	17Networks_LH_ContA_PFCl_9	#e6952a
327	17Networks_LH_ContA_PFCl_10	#e69623
328	17Networks_LH_ContA_PFCl_11	#e69624
329	17Networks_LH_ContA_PFCl_12	#e69625
330	17Networks_LH_ContA_PFCl_13	#e69626
331	17Networks_LH_ContA_PFCl_14	#e69627
332	17Networks_LH_ContA_Cinga_1	#e79424
333	17Networks_LH_ContA_Cinga_2	#e79425
334	17Networks_LH_ContB_Temp_1	#87324b
335	17Networks_LH_ContB_Temp_2	#87324c
336	17Networks_LH_ContB_Temp_3	#87324d
337	17Networks_LH_ContB_Temp_4	#87324e
338	17Networks_LH_ContB_IPL_1	#873249
339	17Networks_LH_ContB_IPL_2	#87324a
340	17Networks_LH_ContB_IPL_3	#87324f
341	17Networks_LH_ContB_IPL_4	#873250
342	17Networks_LH_ContB_IPL_5	#873251
343	17Networks_LH_ContB_IPL_6	#873252
344	17Networks_LH_ContB_IPL_7	#87334b
345	17Networks_LH_ContB_IPL_8	#87334c
346	17Networks_LH_ContB_PFCl_1	#87334a
347	17Networks_LH_ContB_PFCl_2	#87334d
348	17Networks_LH_ContB_PFCl_3	#87334e
349	17Networks_LH_ContB_PFCl_4	#87334f
350	17Networks_LH_ContB_PFCl_5	#873350
351	17Networks_LH_ContB_PFCl_6	#873351
352	17Networks_LH_ContB_PFClv_1	#883249
353	17Networks_LH_ContB_PFClv_2	#88324b
354	17Networks_LH_ContB_PFClv_3	#88324c
355	17Networks_LH_ContB_PFClv_4	#88324d
356	17Networks_LH_ContB_PFClv_5	#88324e
357	17Networks_LH_ContB_PFCmp_1	#88324f
358	17Networks_LH_ContB_PFCmp_2	#883250
359	17Networks_LH_ContC_pCun_1	#778cac
360	17Networks_LH_ContC_pCun_2	#778cad
361	17Networks_LH_ContC_pCun_3	#778cae
362	17Networks_LH_ContC_pCun_4	#778caf
363	17Networks_LH_ContC_pCun_5	#778cb1
364	17Networks_LH_ContC_pCun_6	#778cb2
365	17Networks_LH_ContC_pCun_7	#778cb3
366	17Networks_LH_ContC_pCun_8	#778cb4
367	17Networks_LH_ContC_pCun_9	#778cb5
368	17Networks_LH_ContC_pCun_10	#778cb6
369	17Networks_LH_ContC_pCun_11	#778cb7
370	17Networks_LH_ContC_Cingp_1	#778cb0
371	17Networks_LH_ContC_Cingp_2	#778cb8
372	17Networks_LH_ContC_Cingp_3	#778db1
373	17Networks_LH_ContC_Cingp_4	#778db2
374	17Networks_LH_ContC_Cingp_5	#778db3
375	17Networks_LH_ContC_Cingp_6	#778db4
376	17Networks_LH_ContC_Cingp_7	#778db5
377	17Networks_LH_ContC_Cingp_8	#778db6
378	17Networks_LH_DefaultA_IPL_1	#ffff01
379	17Networks_LH_DefaultA_IPL_2	#ffff02
380	17Networks_LH_DefaultA_IPL_3	#ffff03
381	17Networks_LH_DefaultA_IPL_4	#ffff04
382	17Networks_LH_DefaultA_IPL_5	#ffff05
383	17Networks_LH_DefaultA_IPL_6	#ffff06
384	17Networks_LH_DefaultA_IPL_7	#ffff07
385	17Networks_LH_DefaultA_PFCd_1	#ffff08
386	17Networks_LH_DefaultA_PFCd_2	#fcf900
387	17Networks_LH_DefaultA_PFCd_3	#fcf901
388	17Networks_LH_DefaultA_PFCd_4	#fcfa00
389	17Networks_LH_DefaultA_PCC_1	#fffd00
390	17Networks_LH_DefaultA_PCC_2	#fffe01
391	17Networks_LH_DefaultA_PCC_3	#fffe02
392	17Networks_LH_DefaultA_PCC_4	#fffe03
393	17Networks_LH_DefaultA_PCC_5	#fffe04
394	17Networks_LH_DefaultA_PCC_6	#fffe05
395	17Networks_LH_DefaultA_PCC_7	#fffe06
396	17Networks_LH_DefaultA_PCC_8	#fffe07
397	17Networks_LH_DefaultA_PCC_9	#ffff00
398	17Networks_LH_DefaultA_PCC_10	#fcfb00
399	17Networks_LH_DefaultA_PCC_11	#fcfc00
400	17Networks_LH_DefaultA_PCC_12	#fcfd00
401	17Networks_LH_DefaultA_PCC_13	#fcfe00
402	17Networks_LH_DefaultA_PCC_14	#fdf700
403	17Networks_LH_DefaultA_PCC_15	#fdf800
404	17Networks_LH_DefaultA_PCC_16	#fdf900
405	17Networks_LH_DefaultA_PCC_17	#fdfa00
406	17Networks_LH_DefaultA_PCC_18	#fdfb00
407	17Networks_LH_DefaultA_PCC_19	#fdfc00
408	17Networks_LH_DefaultA_PCC_20	#fdfd00
409	17Networks_LH_DefaultA_PCC_21	#fdfe00
410	17Networks_LH_DefaultA_PCC_22	#fef700
411	17Networks_LH_DefaultA_PFCm_1	#feff01
412	17Networks_LH_DefaultA_PFCm_2	#feff02
413	17Networks_LH_DefaultA_PFCm_3	#feff03
414	17Networks_LH_DefaultA_PFCm_4	#feff04
415	17Networks_LH_DefaultA_PFCm_5	#feff05
416	17Networks_LH_DefaultA_PFCm_6	#feff06
417	17Networks_LH_DefaultA_PFCm_7	#feff07
418	17Networks_LH_DefaultA_PFCm_8	#fbf900
419	17Networks_LH_DefaultA_PFCm_9	#fbfa00
420	17Networks_LH_DefaultA_PFCm_10	#fbfb00
421	17Networks_LH_DefaultA_PFCm_11	#fbfc00
422	17Networks_LH_DefaultA_PFCm_12	#fbfd00
423	17Networks_LH_DefaultB_Temp_1	#cd3e49
424	17Networks_LH_DefaultB_Temp_2	#cd3e4a
425	17Networks_LH_DefaultB_Temp_3	#cd3e4b
426	17Networks_LH_DefaultB_Temp_4	#cd3e4c
427	17Networks_LH_DefaultB_Temp_5	#cd3e4d
428	17Networks_LH_DefaultB_Temp_6	#cd3e4f
429	17Networks_LH_DefaultB_Temp_7	#cd3e50
430	17Networks_LH_DefaultB_Temp_8	#cd3e51
431	17Networks_LH_DefaultB_Temp_9	#cd3e52
432	17Networks_LH_DefaultB_Temp_10	#cd3e53
433	17Networks_LH_DefaultB_Temp_11	#cd3e54
434	17Networks_LH_DefaultB_Temp_12	#cd3e55
435	17Networks_LH_DefaultB_Temp_13	#cd3f4e
436	17Networks_LH_DefaultB_IPL_1	#cd3e4e
437	17Networks_LH_DefaultB_IPL_2	#cd3e56
438	17Networks_LH_DefaultB_IPL_3	#cd3f4f
439	17Networks_LH_DefaultB_IPL_4	#cd3f50
440	17Networks_LH_DefaultB_IPL_5	#cd3f51
441	17Networks_LH_DefaultB_IPL_6	#cd3f52
442	17Networks_LH_DefaultB_IPL_7	#cd3f53
443	17Networks_LH_DefaultB_IPL_8	#cd3f54
444	17Networks_LH_DefaultB_IPL_9	#cd3f55
445	17Networks_LH_DefaultB_PFCd_1	#cd3f4a
446	17Networks_LH_DefaultB_PFCd_2	#cd3f4b
447	17Networks_LH_DefaultB_PFCd_3	#cd3f4c
448	17Networks_LH_DefaultB_PFCd_4	#cd3f4d
449	17Networks_LH_DefaultB_PFCd_5	#cd404e
450	17Networks_LH_DefaultB_PFCd_6	#cd404f
451	17Networks_LH_DefaultB_PFCd_7	#cd4050
452	17Networks_LH_DefaultB_PFCd_8	#cd4051
453	17Networks_LH_DefaultB_PFCd_9	#cd4052
454	17Networks_LH_DefaultB_PFCd_10	#cd4053
455	17Networks_LH_DefaultB_PFCd_11	#cd4054
456	17Networks_LH_DefaultB_PFCd_12	#cd4055
457	17Networks_LH_DefaultB_PFCl_1	#cd3f56
458	17Networks_LH_DefaultB_PFCl_2	#cd4056
459	17Networks_LH_DefaultB_PFCv_1	#ce3e4b
460	17Networks_LH_DefaultB_PFCv_2	#ce3e4c
461	17Networks_LH_DefaultB_PFCv_3	#ce3e4d
462	17Networks_LH_DefaultB_PFCv_4	#ce3e4f
463	17Networks_LH_DefaultB_PFCv_5	#ce3e50
464	17Networks_LH_DefaultB_PFCv_6	#ce3e51
465	17Networks_LH_DefaultB_PFCv_7	#ce3e52
466	17Networks_LH_DefaultB_PFCv_8	#ce3e53
467	17Networks_LH_DefaultB_PFCv_9	#ce3e54
468	17Networks_LH_DefaultC_IPL_1	#000083
469	17Networks_LH_DefaultC_IPL_2	#000084
470	17Networks_LH_DefaultC_IPL_3	#000085
471	17Networks_LH_DefaultC_Rsp_1	#000081
472	17Networks_LH_DefaultC_Rsp_2	#000082
473	17Networks_LH_DefaultC_Rsp_3	#000086
474	17Networks_LH_DefaultC_Rsp_4	#000087
475	17Networks_LH_DefaultC_Rsp_5	#000088
476	17Networks_LH_DefaultC_Rsp_6	#000089
477	17Networks_LH_DefaultC_Rsp_7	#00008a
478	17Networks_LH_DefaultC_Rsp_8	#000183
479	17Networks_LH_DefaultC_PHC_1	#000181
480	17Networks_LH_DefaultC_PHC_2	#000184
481	17Networks_LH_DefaultC_PHC_3	#000185
482	17Networks_LH_DefaultC_PHC_4	#000186
483	17Networks_LH_DefaultC_PHC_5	#000187
484	17Networks_LH_DefaultC_PHC_6	#000188
485	17Networks_LH_TempPar_1	#0c30f9
486	17Networks_LH_TempPar_2	#0c30fa
487	17Networks_LH_TempPar_3	#0c30fb
488	17Networks_LH_TempPar_4	#0c30fc
489	17Networks_LH_TempPar_5	#0c30fd
490	17Networks_LH_TempPar_6	#0c30fe
491	17Networks_LH_TempPar_7	#0929f9
492	17Networks_LH_TempPar_8	#0929fa
