index	name	color
116	7Networks_LH_Default_Temp_4	#cd3e4e
117	7Networks_LH_Default_Temp_5	#cd3e50
118	7Networks_LH_Default_Temp_6	#cd3e51
119	7Networks_LH_Default_Temp_7	#cd3e52
120	7Networks_LH_Default_Temp_8	#cd3e53
121	7Networks_LH_Default_Temp_9	#cd3e54
122	7Networks_LH_Default_Temp_10	#cd3e55
123	7Networks_LH_Default_Temp_11	#cd3e56
124	7Networks_LH_Default_Temp_12	#cd3f4f
125	7Networks_LH_Default_PFC_1	#cd3f47
126	7Networks_LH_Default_PFC_2	#cd3f48
127	7Networks_LH_Default_PFC_3	#cd3f49
128	7Networks_LH_Default_PFC_4	#cd3f4a
129	7Networks_LH_Default_PFC_5	#cd3f4b
130	7Networks_LH_Default_PFC_6	#cd3f4c
131	7Networks_LH_Default_PFC_7	#cd3f4d
132	7Networks_LH_Default_PFC_8	#cd3f50
133	7Networks_LH_Default_PFC_9	#cd3f51
134	7Networks_LH_Default_PFC_10	#cd3f52
135	7Networks_LH_Default_PFC_11	#cd3f53
136	7Networks_LH_Default_PFC_12	#cd3f54
137	7Networks_LH_Default_PFC_13	#cd3f55
138	7Networks_LH_Default_PFC_14	#cd404e
139	7Networks_LH_Default_PFC_15	#cd404f
140	7Networks_LH_Default_PFC_16	#cd4050
141	7Networks_LH_Default_PFC_17	#cd4051
142	7Networks_LH_Default_PFC_18	#cd4052
143	7Networks_LH_Default_PCC_1	#cd3f4e
144	7Networks_LH_Default_PCC_2	#cd3f56
145	7Networks_LH_Default_PCC_3	#cd4053
146	7Networks_LH_Default_PCC_4	#cd4054
147	7Networks_LH_Default_PCC_5	#cd4055
148	7Networks_LH_Default_PCC_6	#cd4056
149	7Networks_LH_Default_PCC_7	#cd414f
150	7Networks_LH_Default_PCC_8	#cd4150
151	7Networks_RH_Vis_1	#781185
152	7Networks_RH_Vis_2	#781186
153	7Networks_RH_Vis_3	#781187
154	7Networks_RH_Vis_4	#781280
155	7Networks_RH_Vis_5	#781281
156	7Networks_RH_Vis_6	#781282
157	7Networks_RH_Vis_7	#781283
158	7Networks_RH_Vis_8	#781284
159	7Networks_RH_Vis_9	#781285
160	7Networks_RH_Vis_10	#781286
161	7Networks_RH_Vis_11	#781288
162	7Networks_RH_Vis_12	#781289
163	7Networks_RH_Vis_13	#78128a
164	7Networks_RH_Vis_14	#78128b
165	7Networks_RH_Vis_15	#78128c
166	7Networks_RH_Vis_16	#78128d
167	7Networks_RH_Vis_17	#78128e
168	7Networks_RH_Vis_18	#781387
169	7Networks_RH_Vis_19	#781388
170	7Networks_RH_Vis_20	#781389
171	7Networks_RH_Vis_21	#78138a
172	7Networks_RH_Vis_22	#78138b
173	7Networks_RH_Vis_23	#78138c
174	7Networks_RH_SomMot_1	#4681b1
175	7Networks_RH_SomMot_2	#4681b2
176	7Networks_RH_SomMot_3	#4681b3
177	7Networks_RH_SomMot_4	#4681b4
178	7Networks_RH_SomMot_5	#4681b5
179	7Networks_RH_SomMot_6	#4682ae
180	7Networks_RH_SomMot_7	#4682af
181	7Networks_RH_SomMot_8	#4682b0
182	7Networks_RH_SomMot_9	#4682b1
183	7Networks_RH_SomMot_10	#4682b2
184	7Networks_RH_SomMot_11	#4682b3
185	7Networks_RH_SomMot_12	#4682b4
186	7Networks_RH_SomMot_13	#4682b6
187	7Networks_RH_SomMot_14	#4682b7
188	7Networks_RH_SomMot_15	#4682b8
189	7Networks_RH_SomMot_16	#4682b9
190	7Networks_RH_SomMot_17	#4682ba
191	7Networks_RH_SomMot_18	#4682bb
192	7Networks_RH_SomMot_19	#4682bc
193	7Networks_RH_SomMot_20	#4683b5
194	7Networks_RH_SomMot_21	#4683b6
195	7Networks_RH_SomMot_22	#4683b7
196	7Networks_RH_SomMot_23	#4683b8
197	7Networks_RH_SomMot_24	#4683b9
198	7Networks_RH_SomMot_25	#4683ba
199	7Networks_RH_SomMot_26	#4683bb
200	7Networks_RH_SomMot_27	#4683bc
201	7Networks_RH_SomMot_28	#4684b5
202	7Networks_RH_DorsAttn_Post_1	#00770a
203	7Networks_RH_DorsAttn_Post_2	#00770b
204	7Networks_RH_DorsAttn_Post_3	#00770c
205	7Networks_RH_DorsAttn_Post_4	#00770d
206	7Networks_RH_DorsAttn_Post_5	#00770e
207	7Networks_RH_DorsAttn_Post_6	#007710
208	7Networks_RH_DorsAttn_Post_7	#007711
209	7Networks_RH_DorsAttn_Post_8	#007712
210	7Networks_RH_DorsAttn_Post_9	#007713
211	7Networks_RH_DorsAttn_Post_10	#007714
212	7Networks_RH_DorsAttn_Post_11	#007715
213	7Networks_RH_DorsAttn_Post_12	#007716
214	7Networks_RH_DorsAttn_Post_13	#00780f
215	7Networks_RH_DorsAttn_Post_14	#007810
216	7Networks_RH_DorsAttn_FEF_1	#01760f
217	7Networks_RH_DorsAttn_FEF_2	#017610
218	7Networks_RH_DorsAttn_FEF_3	#017611
219	7Networks_RH_DorsAttn_PrCv_1	#017612
220	7Networks_RH_SalVentAttn_TempOccPar_1	#c53afa
221	7Networks_RH_SalVentAttn_TempOccPar_2	#c53afc
222	7Networks_RH_SalVentAttn_TempOccPar_3	#c53afd
223	7Networks_RH_SalVentAttn_TempOccPar_4	#c53afe
224	7Networks_RH_SalVentAttn_TempOccPar_5	#c53aff
225	7Networks_RH_SalVentAttn_PrC_1	#c53bfb
226	7Networks_RH_SalVentAttn_FrOper_1	#c53bfa
227	7Networks_RH_SalVentAttn_FrOper_2	#c53bfc
228	7Networks_RH_SalVentAttn_FrOper_3	#c53bfd
229	7Networks_RH_SalVentAttn_FrOper_4	#c53bfe
230	7Networks_RH_SalVentAttn_FrOper_5	#c53bff
231	7Networks_RH_SalVentAttn_FrOper_6	#c234fa
232	7Networks_RH_SalVentAttn_Med_1	#c439f8
233	7Networks_RH_SalVentAttn_Med_2	#c439fa
234	7Networks_RH_SalVentAttn_Med_3	#c439fb
235	7Networks_RH_SalVentAttn_Med_4	#c439fc
236	7Networks_RH_SalVentAttn_Med_5	#c439fd
237	7Networks_RH_SalVentAttn_Med_6	#c439fe
238	7Networks_RH_Limbic_OFC_1	#dcf9a5
239	7Networks_RH_Limbic_OFC_2	#dcf9a6
240	7Networks_RH_Limbic_OFC_3	#dcf9a7
241	7Networks_RH_Limbic_OFC_4	#dcf9a8
242	7Networks_RH_Limbic_TempPole_1	#dcf9a4
243	7Networks_RH_Limbic_TempPole_2	#dcf9a9
244	7Networks_RH_Limbic_TempPole_3	#dcf9aa
245	7Networks_RH_Limbic_TempPole_4	#dcf9ab
246	7Networks_RH_Limbic_TempPole_5	#dcf9ac
247	7Networks_RH_Limbic_TempPole_6	#dcfaa5
248	7Networks_RH_Cont_Par_1	#e69323
249	7Networks_RH_Cont_Par_2	#e69324
250	7Networks_RH_Cont_Par_3	#e69325
251	7Networks_RH_Cont_Temp_1	#e69322
252	7Networks_RH_Cont_PFCv_1	#e59423
253	7Networks_RH_Cont_PFCl_1	#e5941d
254	7Networks_RH_Cont_PFCl_2	#e5941e
255	7Networks_RH_Cont_PFCl_3	#e5941f
256	7Networks_RH_Cont_PFCl_4	#e59420
257	7Networks_RH_Cont_PFCl_5	#e59422
258	7Networks_RH_Cont_PFCl_6	#e59424
259	7Networks_RH_Cont_PFCl_7	#e59425
260	7Networks_RH_Cont_PFCl_8	#e59426
261	7Networks_RH_Cont_PFCl_9	#e59427
262	7Networks_RH_Cont_PFCl_10	#e59428
263	7Networks_RH_Cont_PFCl_11	#e59521
264	7Networks_RH_Cont_PFCl_12	#e59522
265	7Networks_RH_Cont_pCun_1	#e59323
266	7Networks_RH_Cont_pCun_2	#e59324
267	7Networks_RH_Cont_Cing_1	#e59322
268	7Networks_RH_Cont_Cing_2	#e59325
269	7Networks_RH_Cont_PFCmp_1	#e69425
270	7Networks_RH_Cont_PFCmp_2	#e69426
271	7Networks_RH_Default_Par_1	#cd3e4c
272	7Networks_RH_Default_Par_2	#cd3e4e
273	7Networks_RH_Default_Par_3	#cd3e4f
274	7Networks_RH_Default_Par_4	#cd3e50
275	7Networks_RH_Default_Par_5	#cd3e51
276	7Networks_RH_Default_Temp_1	#cd3d4d
277	7Networks_RH_Default_Temp_2	#cd3d4f
278	7Networks_RH_Default_Temp_3	#cd3d50
279	7Networks_RH_Default_Temp_4	#cd3d51
280	7Networks_RH_Default_Temp_5	#cd3d52
281	7Networks_RH_Default_Temp_6	#cd3d53
282	7Networks_RH_Default_PFCv_1	#cd3d4e
283	7Networks_RH_Default_PFCv_2	#cd3d54
284	7Networks_RH_Default_PFCv_3	#cd3e4d
285	7Networks_RH_Default_PFCm_1	#cc3e4b
286	7Networks_RH_Default_PFCm_2	#cc3e4c
287	7Networks_RH_Default_PFCm_3	#cc3e4d
288	7Networks_RH_Default_PFCm_4	#cc3e4f
289	7Networks_RH_Default_PFCm_5	#cc3e50
290	7Networks_RH_Default_PFCm_6	#cc3e51
291	7Networks_RH_Default_PFCm_7	#cc3e52
292	7Networks_RH_Default_PFCm_8	#cc3e53
293	7Networks_RH_Default_PFCm_9	#cc3e54
294	7Networks_RH_Default_PFCm_10	#cc3e55
295	7Networks_RH_Default_PCC_1	#cc3e4e
296	7Networks_RH_Default_PCC_2	#cc3f4d
297	7Networks_RH_Default_PCC_3	#cc3f4e
298	7Networks_RH_Default_PCC_4	#cc3f4f
299	7Networks_RH_Default_PCC_5	#cc3f50
300	7Networks_RH_Default_PCC_6	#cc3f51
