index	name	color
146	17Networks_LH_Limbic_TempPole_8	#dcf8a9
147	17Networks_LH_Limbic_TempPole_9	#dcf8aa
148	17Networks_LH_Limbic_TempPole_10	#dcf8ab
149	17Networks_LH_ContA_Temp_1	#e69423
150	17Networks_LH_ContA_IPS_1	#e69421
151	17Networks_LH_ContA_IPS_2	#e69422
152	17Networks_LH_ContA_IPS_3	#e69424
153	17Networks_LH_ContA_IPS_4	#e69425
154	17Networks_LH_ContA_IPS_5	#e69426
155	17Networks_LH_ContA_IPS_6	#e69427
156	17Networks_LH_ContA_IPS_7	#e69428
157	17Networks_LH_ContA_IPS_8	#e69429
158	17Networks_LH_ContA_PFCd_1	#e69523
159	17Networks_LH_ContA_PFCd_2	#e69524
160	17Networks_LH_ContA_PFCl_1	#e69522
161	17Networks_LH_ContA_PFCl_2	#e69525
162	17Networks_LH_ContA_PFCl_3	#e69526
163	17Networks_LH_ContA_PFCl_4	#e69527
164	17Networks_LH_ContA_PFCl_5	#e69528
165	17Networks_LH_ContA_PFCl_6	#e69529
166	17Networks_LH_ContA_Cinga_1	#e79424
167	17Networks_LH_ContB_Temp_1	#87324b
168	17Networks_LH_ContB_IPL_1	#87324c
169	17Networks_LH_ContB_IPL_2	#87324d
170	17Networks_LH_ContB_PFCd_1	#87334b
171	17Networks_LH_ContB_PFCd_2	#87334c
172	17Networks_LH_ContB_PFCl_1	#87334d
173	17Networks_LH_ContB_PFClv_1	#88324b
174	17Networks_LH_ContB_PFClv_2	#88324c
175	17Networks_LH_ContB_PFClv_3	#88324d
176	17Networks_LH_ContB_PFClv_4	#88324e
177	17Networks_LH_ContB_PFCmp_1	#88324f
178	17Networks_LH_ContC_pCun_1	#778cb1
179	17Networks_LH_ContC_pCun_2	#778cb2
180	17Networks_LH_ContC_pCun_3	#778cb3
181	17Networks_LH_ContC_pCun_4	#778cb4
182	17Networks_LH_ContC_Cingp_1	#778cb5
183	17Networks_LH_ContC_Cingp_2	#778cb6
184	17Networks_LH_DefaultA_IPL_1	#ffff01
185	17Networks_LH_DefaultA_IPL_2	#ffff02
186	17Networks_LH_DefaultA_IPL_3	#ffff03
187	17Networks_LH_DefaultA_IPL_4	#ffff04
188	17Networks_LH_DefaultA_PFCd_1	#ffff05
189	17Networks_LH_DefaultA_PFCd_2	#ffff06
190	17Networks_LH_DefaultA_PFCd_3	#ffff07
191	17Networks_LH_DefaultA_PCC_1	#fffe01
192	17Networks_LH_DefaultA_PCC_2	#fffe02
193	17Networks_LH_DefaultA_PCC_3	#fffe03
194	17Networks_LH_DefaultA_PCC_4	#fffe04
195	17Networks_LH_DefaultA_PCC_5	#fffe05
196	17Networks_LH_DefaultA_PCC_6	#fffe06
197	17Networks_LH_DefaultA_PCC_7	#fffe07
198	17Networks_LH_DefaultA_PCC_8	#ffff00
199	17Networks_LH_DefaultA_PFCm_1	#feff01
200	17Networks_LH_DefaultA_PFCm_2	#feff02
201	17Networks_LH_DefaultA_PFCm_3	#feff03
202	17Networks_LH_DefaultA_PFCm_4	#feff04
203	17Networks_LH_DefaultA_PFCm_5	#feff05
204	17Networks_LH_DefaultA_PFCm_6	#feff06
205	17Networks_LH_DefaultA_PFCm_7	#feff07
206	17Networks_LH_DefaultB_Temp_1	#cd3e4d
207	17Networks_LH_DefaultB_Temp_2	#cd3e4f
208	17Networks_LH_DefaultB_Temp_3	#cd3e50
209	17Networks_LH_DefaultB_Temp_4	#cd3e51
210	17Networks_LH_DefaultB_Temp_5	#cd3e52
211	17Networks_LH_DefaultB_Temp_6	#cd3e53
212	17Networks_LH_DefaultB_IPL_1	#cd3e54
213	17Networks_LH_DefaultB_IPL_2	#cd3e55
214	17Networks_LH_DefaultB_PFCd_1	#cd3f4c
215	17Networks_LH_DefaultB_PFCd_2	#cd3f4d
216	17Networks_LH_DefaultB_PFCd_3	#cd3f4f
217	17Networks_LH_DefaultB_PFCd_4	#cd3f50
218	17Networks_LH_DefaultB_PFCd_5	#cd3f51
219	17Networks_LH_DefaultB_PFCd_6	#cd3f52
220	17Networks_LH_DefaultB_PFCd_7	#cd3f53
221	17Networks_LH_DefaultB_PFCl_1	#cd3f54
222	17Networks_LH_DefaultB_PFCl_2	#cd3f55
223	17Networks_LH_DefaultB_PFCv_1	#ce3e4c
224	17Networks_LH_DefaultB_PFCv_2	#ce3e4d
225	17Networks_LH_DefaultB_PFCv_3	#ce3e4f
226	17Networks_LH_DefaultB_PFCv_4	#ce3e50
227	17Networks_LH_DefaultB_PFCv_5	#ce3e51
228	17Networks_LH_DefaultB_PFCv_6	#ce3e52
229	17Networks_LH_DefaultB_PFCv_7	#ce3e53
230	17Networks_LH_DefaultB_PFCv_8	#ce3e54
231	17Networks_LH_DefaultC_IPL_1	#000083
232	17Networks_LH_DefaultC_Rsp_1	#000084
233	17Networks_LH_DefaultC_Rsp_2	#000085
234	17Networks_LH_DefaultC_Rsp_3	#000086
235	17Networks_LH_DefaultC_Rsp_4	#000087
236	17Networks_LH_DefaultC_PHC_1	#000181
237	17Networks_LH_DefaultC_PHC_2	#000183
238	17Networks_LH_DefaultC_PHC_3	#000184
239	17Networks_LH_DefaultC_PHC_4	#000185
240	17Networks_LH_DefaultC_PHC_5	#000186
241	17Networks_LH_TempPar_1	#0c30fc
242	17Networks_LH_TempPar_2	#0c30fd
243	17Networks_LH_TempPar_3	#0c30fe
244	17Networks_LH_TempPar_4	#0929f9
245	17Networks_LH_TempPar_5	#0929fa
246	17Networks_LH_TempPar_6	#0929fb
247	17Networks_LH_TempPar_7	#0929fc
248	17Networks_LH_TempPar_8	#0929fd
249	17Networks_LH_TempPar_9	#0929fe
250	17Networks_LH_TempPar_10	#0929ff
251	17Networks_RH_VisCent_ExStr_1	#781380
252	17Networks_RH_VisCent_ExStr_2	#781381
253	17Networks_RH_VisCent_ExStr_3	#781382
254	17Networks_RH_VisCent_ExStr_4	#781383
255	17Networks_RH_VisCent_ExStr_5	#781384
256	17Networks_RH_VisCent_ExStr_6	#781385
257	17Networks_RH_VisCent_ExStr_7	#781386
258	17Networks_RH_VisCent_ExStr_8	#781388
259	17Networks_RH_VisCent_ExStr_9	#781389
260	17Networks_RH_VisCent_ExStr_10	#78138a
261	17Networks_RH_VisCent_ExStr_11	#78138b
262	17Networks_RH_VisCent_ExStr_12	#78138c
263	17Networks_RH_VisCent_ExStr_13	#78138d
264	17Networks_RH_VisCent_ExStr_14	#78138e
265	17Networks_RH_VisCent_ExStr_15	#781487
266	17Networks_RH_VisCent_ExStr_16	#781488
267	17Networks_RH_VisCent_ExStr_17	#781489
268	17Networks_RH_VisPeri_ExStrSup_1	#fe0000
269	17Networks_RH_VisPeri_ExStrSup_2	#fe0002
270	17Networks_RH_VisPeri_ExStrSup_3	#fe0003
271	17Networks_RH_VisPeri_ExStrSup_4	#fe0004
272	17Networks_RH_VisPeri_ExStrSup_5	#fe0005
273	17Networks_RH_VisPeri_ExStrSup_6	#fe0006
274	17Networks_RH_VisPeri_ExStrSup_7	#fe0007
275	17Networks_RH_VisPeri_ExStrSup_8	#fe0008
276	17Networks_RH_VisPeri_ExStrSup_9	#fe0101
277	17Networks_RH_VisPeri_ExStrSup_10	#fe0102
278	17Networks_RH_VisPeri_ExStrSup_11	#fe0103
279	17Networks_RH_VisPeri_ExStrSup_12	#fe0104
280	17Networks_RH_SomMotA_1	#4682b2
281	17Networks_RH_SomMotA_2	#4682b3
282	17Networks_RH_SomMotA_3	#4682b4
283	17Networks_RH_SomMotA_4	#4682b5
284	17Networks_RH_SomMotA_5	#4683ae
285	17Networks_RH_SomMotA_6	#4683af
286	17Networks_RH_SomMotA_7	#4683b0
287	17Networks_RH_SomMotA_8	#4683b1
288	17Networks_RH_SomMotA_9	#4683b2
289	17Networks_RH_SomMotA_10	#4683b3
290	17Networks_RH_SomMotA_11	#4683b4
291	17Networks_RH_SomMotA_12	#4683b6
292	17Networks_RH_SomMotA_13	#4683b7
293	17Networks_RH_SomMotA_14	#4683b8
294	17Networks_RH_SomMotA_15	#4683b9
295	17Networks_RH_SomMotA_16	#4683ba
296	17Networks_RH_SomMotA_17	#4683bb
297	17Networks_RH_SomMotA_18	#4683bc
298	17Networks_RH_SomMotA_19	#4684b5
299	17Networks_RH_SomMotA_20	#4684b6
300	17Networks_RH_SomMotA_21	#4684b7
301	17Networks_RH_SomMotA_22	#4684b8
302	17Networks_RH_SomMotA_23	#4684b9
303	17Networks_RH_SomMotA_24	#4684ba
304	17Networks_RH_SomMotA_25	#4684bb
305	17Networks_RH_SomMotA_26	#4684bc
306	17Networks_RH_SomMotB_S2_1	#2bcd9d
307	17Networks_RH_SomMotB_S2_2	#2bcd9e
308	17Networks_RH_SomMotB_S2_3	#2bcd9f
309	17Networks_RH_SomMotB_S2_4	#2bcda0
310	17Networks_RH_SomMotB_S2_5	#2bcda1
311	17Networks_RH_SomMotB_S2_6	#2bcda2
312	17Networks_RH_SomMotB_S2_7	#2bcda3
313	17Networks_RH_SomMotB_S2_8	#2bcda5
314	17Networks_RH_SomMotB_S2_9	#2bcda6
315	17Networks_RH_SomMotB_S2_10	#2bcda7
316	17Networks_RH_SomMotB_S2_11	#2bcda8
317	17Networks_RH_SomMotB_S2_12	#2bcda9
318	17Networks_RH_SomMotB_S2_13	#2bcdaa
319	17Networks_RH_SomMotB_S2_14	#2bcdab
320	17Networks_RH_SomMotB_S2_15	#2bcea4
321	17Networks_RH_SomMotB_S2_16	#2bcea5
322	17Networks_RH_SomMotB_S2_17	#2bcea6
323	17Networks_RH_DorsAttnA_TempOcc_1	#4a9c3e
324	17Networks_RH_DorsAttnA_TempOcc_2	#4a9c3f
325	17Networks_RH_DorsAttnA_ParOcc_1	#4b9b3d
326	17Networks_RH_DorsAttnA_ParOcc_2	#4b9b3e
327	17Networks_RH_DorsAttnA_SPL_1	#4b9b3a
328	17Networks_RH_DorsAttnA_SPL_2	#4b9b3b
329	17Networks_RH_DorsAttnA_SPL_3	#4b9b3c
330	17Networks_RH_DorsAttnA_SPL_4	#4b9b3f
331	17Networks_RH_DorsAttnA_SPL_5	#4b9b40
332	17Networks_RH_DorsAttnA_SPL_6	#4b9b41
333	17Networks_RH_DorsAttnA_SPL_7	#4b9b42
334	17Networks_RH_DorsAttnA_SPL_8	#4b9b43
335	17Networks_RH_DorsAttnA_SPL_9	#4b9b44
336	17Networks_RH_DorsAttnB_TempOcc_1	#01760f
337	17Networks_RH_DorsAttnB_PostC_1	#01760b
338	17Networks_RH_DorsAttnB_PostC_2	#01760c
339	17Networks_RH_DorsAttnB_PostC_3	#01760d
340	17Networks_RH_DorsAttnB_PostC_4	#01760e
341	17Networks_RH_DorsAttnB_PostC_5	#017610
342	17Networks_RH_DorsAttnB_PostC_6	#017611
343	17Networks_RH_DorsAttnB_PostC_7	#017612
344	17Networks_RH_DorsAttnB_PostC_8	#017613
345	17Networks_RH_DorsAttnB_PostC_9	#017614
346	17Networks_RH_DorsAttnB_PostC_10	#017615
347	17Networks_RH_DorsAttnB_PostC_11	#017616
348	17Networks_RH_DorsAttnB_FEF_1	#01770f
349	17Networks_RH_DorsAttnB_FEF_2	#017710
350	17Networks_RH_DorsAttnB_FEF_3	#017711
351	17Networks_RH_DorsAttnB_FEF_4	#017712
352	17Networks_RH_DorsAttnB_PrCv_1	#017713
353	17Networks_RH_SalVentAttnA_ParOper_1	#c43afa
354	17Networks_RH_SalVentAttnA_ParOper_2	#c43afb
355	17Networks_RH_SalVentAttnA_ParOper_3	#c43afc
356	17Networks_RH_SalVentAttnA_ParOper_4	#c43afd
357	17Networks_RH_SalVentAttnA_PrC_1	#c439fb
358	17Networks_RH_SalVentAttnA_Ins_1	#c33af8
359	17Networks_RH_SalVentAttnA_Ins_2	#c33af9
360	17Networks_RH_SalVentAttnA_Ins_3	#c33afb
361	17Networks_RH_SalVentAttnA_Ins_4	#c33afc
362	17Networks_RH_SalVentAttnA_Ins_5	#c33afd
363	17Networks_RH_SalVentAttnA_Ins_6	#c33afe
364	17Networks_RH_SalVentAttnA_Ins_7	#c33aff
365	17Networks_RH_SalVentAttnA_FrMed_1	#c339f7
366	17Networks_RH_SalVentAttnA_FrMed_2	#c339f8
367	17Networks_RH_SalVentAttnA_FrMed_3	#c339f9
368	17Networks_RH_SalVentAttnA_FrMed_4	#c339fb
369	17Networks_RH_SalVentAttnA_FrMed_5	#c339fc
370	17Networks_RH_SalVentAttnA_FrMed_6	#c339fd
371	17Networks_RH_SalVentAttnA_FrMed_7	#c339fe
372	17Networks_RH_SalVentAttnA_FrMed_8	#c339ff
373	17Networks_RH_SalVentAttnA_FrMed_9	#c032fa
374	17Networks_RH_SalVentAttnB_IPL_1	#fe98d6
375	17Networks_RH_SalVentAttnB_IPL_2	#fe98d7
376	17Networks_RH_SalVentAttnB_IPL_3	#fe98d8
377	17Networks_RH_SalVentAttnB_PFCd_1	#fe98d5
378	17Networks_RH_SalVentAttnB_PFCd_2	#fe98d9
379	17Networks_RH_SalVentAttnB_PFCl_1	#fe97d6
380	17Networks_RH_SalVentAttnB_PFCl_2	#fe97d7
381	17Networks_RH_SalVentAttnB_PFCl_3	#fe97d8
382	17Networks_RH_SalVentAttnB_PFCl_4	#fe97d9
383	17Networks_RH_SalVentAttnB_PFCv_1	#fe98da
384	17Networks_RH_SalVentAttnB_PFCv_2	#fe98db
385	17Networks_RH_SalVentAttnB_PFCv_3	#fe98dc
386	17Networks_RH_SalVentAttnB_PFCv_4	#fe98dd
387	17Networks_RH_SalVentAttnB_PFCv_5	#fe99d6
388	17Networks_RH_SalVentAttnB_PFCv_6	#fe99d7
389	17Networks_RH_SalVentAttnB_PFCmp_1	#fe99d8
390	17Networks_RH_SalVentAttnB_PFCmp_2	#fe99d9
391	17Networks_RH_SalVentAttnB_PFCmp_3	#fe99da
392	17Networks_RH_Limbic_OFC_1	#7a8731
393	17Networks_RH_Limbic_OFC_2	#7a8732
394	17Networks_RH_Limbic_OFC_3	#7a8734
395	17Networks_RH_Limbic_OFC_4	#7a8735
396	17Networks_RH_Limbic_OFC_5	#7a8736
397	17Networks_RH_Limbic_OFC_6	#7a8737
398	17Networks_RH_Limbic_OFC_7	#7a8738
399	17Networks_RH_Limbic_TempPole_1	#dcf8a2
400	17Networks_RH_Limbic_TempPole_2	#dcf8a3
401	17Networks_RH_Limbic_TempPole_3	#dcf8a4
402	17Networks_RH_Limbic_TempPole_4	#dcf8a6
403	17Networks_RH_Limbic_TempPole_5	#dcf8a7
404	17Networks_RH_Limbic_TempPole_6	#dcf8a8
405	17Networks_RH_Limbic_TempPole_7	#dcf8a9
406	17Networks_RH_Limbic_TempPole_8	#dcf8aa
407	17Networks_RH_Limbic_TempPole_9	#dcf8ab
408	17Networks_RH_ContA_IPS_1	#e69323
409	17Networks_RH_ContA_IPS_2	#e69324
410	17Networks_RH_ContA_IPS_3	#e69325
411	17Networks_RH_ContA_IPS_4	#e69326
412	17Networks_RH_ContA_PFCd_1	#e69322
413	17Networks_RH_ContA_PFCl_1	#e59420
414	17Networks_RH_ContA_PFCl_2	#e59421
415	17Networks_RH_ContA_PFCl_3	#e59423
416	17Networks_RH_ContA_PFCl_4	#e59424
417	17Networks_RH_ContA_PFCl_5	#e59425
418	17Networks_RH_ContA_PFCl_6	#e59426
419	17Networks_RH_ContA_PFCl_7	#e59427
420	17Networks_RH_ContA_Cinga_1	#e59422
421	17Networks_RH_ContB_Temp_1	#88334c
422	17Networks_RH_ContB_Temp_2	#88334d
423	17Networks_RH_ContB_Temp_3	#88334e
424	17Networks_RH_ContB_IPL_1	#873248
425	17Networks_RH_ContB_IPL_2	#87324a
426	17Networks_RH_ContB_IPL_3	#87324b
427	17Networks_RH_ContB_IPL_4	#87324c
428	17Networks_RH_ContB_IPL_5	#87324d
429	17Networks_RH_ContB_PFCld_1	#873149
430	17Networks_RH_ContB_PFCld_2	#87314b
431	17Networks_RH_ContB_PFCld_3	#87314c
432	17Networks_RH_ContB_PFCld_4	#87314d
433	17Networks_RH_ContB_PFCld_5	#87314e
434	17Networks_RH_ContB_PFCld_6	#87314f
435	17Networks_RH_ContB_PFClv_1	#873148
436	17Networks_RH_ContB_PFClv_2	#87314a
437	17Networks_RH_ContB_PFClv_3	#873150
438	17Networks_RH_ContB_PFClv_4	#873249
439	17Networks_RH_ContB_PFClv_5	#87324e
440	17Networks_RH_ContB_PFCmp_1	#86324b
441	17Networks_RH_ContB_PFCmp_2	#86324c
442	17Networks_RH_ContC_pCun_1	#778daf
443	17Networks_RH_ContC_pCun_2	#778db1
444	17Networks_RH_ContC_pCun_3	#778db2
445	17Networks_RH_ContC_pCun_4	#778db3
446	17Networks_RH_ContC_pCun_5	#778db4
447	17Networks_RH_ContC_pCun_6	#778db5
448	17Networks_RH_ContC_Cingp_1	#778db6
449	17Networks_RH_ContC_Cingp_2	#778db7
450	17Networks_RH_ContC_Cingp_3	#778db8
451	17Networks_RH_DefaultA_Temp_1	#feff02
452	17Networks_RH_DefaultA_IPL_1	#fffe02
453	17Networks_RH_DefaultA_IPL_2	#fffe03
454	17Networks_RH_DefaultA_IPL_3	#fffe04
455	17Networks_RH_DefaultA_PFCd_1	#ffff03
456	17Networks_RH_DefaultA_PFCd_2	#ffff04
457	17Networks_RH_DefaultA_PFCd_3	#ffff05
458	17Networks_RH_DefaultA_PCC_1	#fffd01
459	17Networks_RH_DefaultA_PCC_2	#fffd02
460	17Networks_RH_DefaultA_PCC_3	#fffd03
461	17Networks_RH_DefaultA_PCC_4	#fffd04
462	17Networks_RH_DefaultA_PCC_5	#fffd05
463	17Networks_RH_DefaultA_PCC_6	#fffd06
464	17Networks_RH_DefaultA_PCC_7	#fffd07
465	17Networks_RH_DefaultA_PFCm_1	#fdff01
466	17Networks_RH_DefaultA_PFCm_2	#fdff02
467	17Networks_RH_DefaultA_PFCm_3	#fdff03
468	17Networks_RH_DefaultA_PFCm_4	#fdff04
469	17Networks_RH_DefaultA_PFCm_5	#fdff05
470	17Networks_RH_DefaultA_PFCm_6	#fdff06
471	17Networks_RH_DefaultA_PFCm_7	#fdff07
472	17Networks_RH_DefaultB_Temp_1	#ce3e50
473	17Networks_RH_DefaultB_Temp_2	#ce3e51
474	17Networks_RH_DefaultB_AntTemp_1	#ce3f4f
475	17Networks_RH_DefaultB_AntTemp_2	#ce3f50
476	17Networks_RH_DefaultB_PFCd_1	#ce3f4e
477	17Networks_RH_DefaultB_PFCd_2	#ce3f51
478	17Networks_RH_DefaultB_PFCd_3	#ce3f52
479	17Networks_RH_DefaultB_PFCd_4	#ce3f53
480	17Networks_RH_DefaultB_PFCd_5	#ce3f54
481	17Networks_RH_DefaultB_PFCv_1	#cd3e4e
482	17Networks_RH_DefaultB_PFCv_2	#cd3e4f
483	17Networks_RH_DefaultC_IPL_1	#000184
484	17Networks_RH_DefaultC_Rsp_1	#010083
485	17Networks_RH_DefaultC_Rsp_2	#010084
486	17Networks_RH_DefaultC_PHC_1	#010085
487	17Networks_RH_DefaultC_PHC_2	#010086
488	17Networks_RH_DefaultC_PHC_3	#010087
489	17Networks_RH_TempPar_1	#0c30fa
490	17Networks_RH_TempPar_2	#0c30fb
491	17Networks_RH_TempPar_3	#0c30fc
492	17Networks_RH_TempPar_4	#0c30fd
493	17Networks_RH_TempPar_5	#0c30ff
494	17Networks_RH_TempPar_6	#0929fa
495	17Networks_RH_TempPar_7	#0929fb
