index	name	color
66	17Networks_LH_SalVentAttnA_Ins_1	#c43bfb
67	17Networks_LH_SalVentAttnA_Ins_2	#c43bfc
68	17Networks_LH_SalVentAttnA_Ins_3	#c43bfd
69	17Networks_LH_SalVentAttnA_Ins_4	#c43bfe
70	17Networks_LH_SalVentAttnA_ParMed_1	#c43bff
71	17Networks_LH_SalVentAttnA_ParMed_2	#c134fa
72	17Networks_LH_SalVentAttnA_FrMed_1	#c53afb
73	17Networks_LH_SalVentAttnA_FrMed_2	#c53afc
74	17Networks_LH_SalVentAttnB_IPL_1	#ff98d6
75	17Networks_LH_SalVentAttnB_PFCl_1	#ff99d6
76	17Networks_LH_SalVentAttnB_PFCl_2	#ff99d7
77	17Networks_LH_SalVentAttnB_PFCv_1	#ff99d8
78	17Networks_LH_SalVentAttnB_PFCv_2	#ff99d9
79	17Networks_LH_SalVentAttnB_PFCmp_1	#ff97d6
80	17Networks_LH_Limbic_OFC_1	#7a8733
81	17Networks_LH_Limbic_OFC_2	#7a8734
82	17Networks_LH_Limbic_OFC_3	#7a8735
83	17Networks_LH_Limbic_OFC_4	#7a8736
84	17Networks_LH_Limbic_TempPole_1	#dcf8a3
85	17Networks_LH_Limbic_TempPole_2	#dcf8a5
86	17Networks_LH_Limbic_TempPole_3	#dcf8a6
87	17Networks_LH_Limbic_TempPole_4	#dcf8a7
88	17Networks_LH_Limbic_TempPole_5	#dcf8a8
89	17Networks_LH_ContA_Temp_1	#e69423
90	17Networks_LH_ContA_IPS_1	#e69424
91	17Networks_LH_ContA_IPS_2	#e69425
92	17Networks_LH_ContA_IPS_3	#e69426
93	17Networks_LH_ContA_IPS_4	#e69427
94	17Networks_LH_ContA_PFCd_1	#e69523
95	17Networks_LH_ContA_PFCl_1	#e69522
96	17Networks_LH_ContA_PFCl_2	#e69524
97	17Networks_LH_ContA_PFCl_3	#e69525
98	17Networks_LH_ContA_PFCl_4	#e69526
99	17Networks_LH_ContA_PFCl_5	#e69527
100	17Networks_LH_ContA_Cinga_1	#e79424
101	17Networks_LH_ContB_Temp_1	#87324b
102	17Networks_LH_ContB_IPL_1	#87324c
103	17Networks_LH_ContB_IPL_2	#87324d
104	17Networks_LH_ContB_PFClv_1	#88324b
105	17Networks_LH_ContB_PFClv_2	#88324c
106	17Networks_LH_ContB_PFCmp_1	#88324d
107	17Networks_LH_ContC_pCun_1	#778cb1
108	17Networks_LH_ContC_pCun_2	#778cb2
109	17Networks_LH_ContC_pCun_3	#778cb3
110	17Networks_LH_ContC_Cingp_1	#778cb4
111	17Networks_LH_DefaultA_IPL_1	#ffff01
112	17Networks_LH_DefaultA_PFCd_1	#ffff02
113	17Networks_LH_DefaultA_PFCd_2	#ffff03
114	17Networks_LH_DefaultA_PCC_1	#fffe01
115	17Networks_LH_DefaultA_PCC_2	#fffe02
116	17Networks_LH_DefaultA_PCC_3	#fffe03
117	17Networks_LH_DefaultA_PCC_4	#fffe04
118	17Networks_LH_DefaultA_PCC_5	#fffe05
119	17Networks_LH_DefaultA_PFCm_1	#feff01
120	17Networks_LH_DefaultA_PFCm_2	#feff02
121	17Networks_LH_DefaultA_PFCm_3	#feff03
122	17Networks_LH_DefaultB_Temp_1	#cd3e4f
123	17Networks_LH_DefaultB_Temp_2	#cd3e50
124	17Networks_LH_DefaultB_Temp_3	#cd3e51
125	17Networks_LH_DefaultB_Temp_4	#cd3e52
126	17Networks_LH_DefaultB_IPL_1	#cd3e53
127	17Networks_LH_DefaultB_IPL_2	#cd3e54
128	17Networks_LH_DefaultB_PFCd_1	#cd3f4d
129	17Networks_LH_DefaultB_PFCd_2	#cd3f4f
130	17Networks_LH_DefaultB_PFCd_3	#cd3f50
131	17Networks_LH_DefaultB_PFCd_4	#cd3f51
132	17Networks_LH_DefaultB_PFCd_5	#cd3f52
133	17Networks_LH_DefaultB_PFCl_1	#cd3f53
134	17Networks_LH_DefaultB_PFCl_2	#cd3f54
135	17Networks_LH_DefaultB_PFCv_1	#ce3e4d
136	17Networks_LH_DefaultB_PFCv_2	#ce3e4f
137	17Networks_LH_DefaultB_PFCv_3	#ce3e50
138	17Networks_LH_DefaultB_PFCv_4	#ce3e51
139	17Networks_LH_DefaultB_PFCv_5	#ce3e52
140	17Networks_LH_DefaultC_IPL_1	#000083
141	17Networks_LH_DefaultC_Rsp_1	#000084
142	17Networks_LH_DefaultC_Rsp_2	#000085
143	17Networks_LH_DefaultC_PHC_1	#000183
144	17Networks_LH_DefaultC_PHC_2	#000184
145	17Networks_LH_DefaultC_PHC_3	#000185
146	17Networks_LH_TempPar_1	#0c30fe
147	17Networks_LH_TempPar_2	#0929f9
148	17Networks_LH_TempPar_3	#0929fa
149	17Networks_LH_TempPar_4	#0929fb
150	17Networks_LH_TempPar_5	#0929fc
151	17Networks_RH_VisCent_ExStr_1	#781383
152	17Networks_RH_VisCent_ExStr_2	#781384
153	17Networks_RH_VisCent_ExStr_3	#781385
154	17Networks_RH_VisCent_ExStr_4	#781386
155	17Networks_RH_VisCent_ExStr_5	#781388
156	17Networks_RH_VisCent_ExStr_6	#781389
157	17Networks_RH_VisCent_ExStr_7	#78138a
158	17Networks_RH_VisCent_ExStr_8	#78138b
159	17Networks_RH_VisCent_ExStr_9	#78138c
160	17Networks_RH_VisCent_ExStr_10	#78138d
161	17Networks_RH_VisCent_ExStr_11	#78138e
162	17Networks_RH_VisPeri_ExStrSup_1	#fe0000
163	17Networks_RH_VisPeri_ExStrSup_2	#fe0002
164	17Networks_RH_VisPeri_ExStrSup_3	#fe0003
165	17Networks_RH_VisPeri_ExStrSup_4	#fe0004
166	17Networks_RH_VisPeri_ExStrSup_5	#fe0005
167	17Networks_RH_VisPeri_ExStrSup_6	#fe0006
168	17Networks_RH_VisPeri_ExStrSup_7	#fe0007
169	17Networks_RH_VisPeri_ExStrSup_8	#fe0008
170	17Networks_RH_VisPeri_ExStrSup_9	#fe0101
171	17Networks_RH_SomMotA_1	#4683af
172	17Networks_RH_SomMotA_2	#4683b0
173	17Networks_RH_SomMotA_3	#4683b1
174	17Networks_RH_SomMotA_4	#4683b2
175	17Networks_RH_SomMotA_5	#4683b3
176	17Networks_RH_SomMotA_6	#4683b4
177	17Networks_RH_SomMotA_7	#4683b6
178	17Networks_RH_SomMotA_8	#4683b7
179	17Networks_RH_SomMotA_9	#4683b8
180	17Networks_RH_SomMotA_10	#4683b9
181	17Networks_RH_SomMotA_11	#4683ba
182	17Networks_RH_SomMotA_12	#4683bb
183	17Networks_RH_SomMotA_13	#4683bc
184	17Networks_RH_SomMotA_14	#4684b5
185	17Networks_RH_SomMotA_15	#4684b6
186	17Networks_RH_SomMotB_S2_1	#2bcda1
187	17Networks_RH_SomMotB_S2_2	#2bcda2
188	17Networks_RH_SomMotB_S2_3	#2bcda3
189	17Networks_RH_SomMotB_S2_4	#2bcda5
190	17Networks_RH_SomMotB_S2_5	#2bcda6
191	17Networks_RH_SomMotB_S2_6	#2bcda7
192	17Networks_RH_SomMotB_S2_7	#2bcda8
193	17Networks_RH_SomMotB_S2_8	#2bcda9
194	17Networks_RH_SomMotB_S2_9	#2bcdaa
195	17Networks_RH_DorsAttnA_TempOcc_1	#4a9c3e
196	17Networks_RH_DorsAttnA_TempOcc_2	#4a9c3f
197	17Networks_RH_DorsAttnA_TempOcc_3	#4a9c40
198	17Networks_RH_DorsAttnA_SPL_1	#4b9b3c
199	17Networks_RH_DorsAttnA_SPL_2	#4b9b3e
200	17Networks_RH_DorsAttnA_SPL_3	#4b9b3f
201	17Networks_RH_DorsAttnA_SPL_4	#4b9b40
202	17Networks_RH_DorsAttnA_SPL_5	#4b9b41
203	17Networks_RH_DorsAttnB_PostC_1	#01760e
204	17Networks_RH_DorsAttnB_PostC_2	#017610
205	17Networks_RH_DorsAttnB_PostC_3	#017611
206	17Networks_RH_DorsAttnB_PostC_4	#017612
207	17Networks_RH_DorsAttnB_PostC_5	#017613
208	17Networks_RH_DorsAttnB_PostC_6	#017614
209	17Networks_RH_DorsAttnB_FEF_1	#01770f
210	17Networks_RH_DorsAttnB_FEF_2	#017710
211	17Networks_RH_SalVentAttnA_ParOper_1	#c43afa
212	17Networks_RH_SalVentAttnA_ParOper_2	#c43afb
213	17Networks_RH_SalVentAttnA_ParOper_3	#c43afc
214	17Networks_RH_SalVentAttnA_ParOper_4	#c43afd
215	17Networks_RH_SalVentAttnA_PrC_1	#c439fb
216	17Networks_RH_SalVentAttnA_Ins_1	#c33afb
217	17Networks_RH_SalVentAttnA_Ins_2	#c33afc
218	17Networks_RH_SalVentAttnA_Ins_3	#c33afd
219	17Networks_RH_SalVentAttnA_Ins_4	#c33afe
220	17Networks_RH_SalVentAttnA_FrMed_1	#c339f9
221	17Networks_RH_SalVentAttnA_FrMed_2	#c339fb
222	17Networks_RH_SalVentAttnA_FrMed_3	#c339fc
223	17Networks_RH_SalVentAttnA_FrMed_4	#c339fd
224	17Networks_RH_SalVentAttnA_FrMed_5	#c339fe
225	17Networks_RH_SalVentAttnA_FrMed_6	#c339ff
226	17Networks_RH_SalVentAttnB_IPL_1	#fe98d6
227	17Networks_RH_SalVentAttnB_PFCl_1	#fe97d6
228	17Networks_RH_SalVentAttnB_PFCl_2	#fe97d7
229	17Networks_RH_SalVentAttnB_PFCl_3	#fe97d8
230	17Networks_RH_SalVentAttnB_PFCv_1	#fe98d7
231	17Networks_RH_SalVentAttnB_PFCv_2	#fe98d8
232	17Networks_RH_SalVentAttnB_PFCmp_1	#fe99d6
233	17Networks_RH_SalVentAttnB_PFCmp_2	#fe99d7
234	17Networks_RH_Limbic_OFC_1	#7a8732
235	17Networks_RH_Limbic_OFC_2	#7a8734
236	17Networks_RH_Limbic_OFC_3	#7a8735
237	17Networks_RH_Limbic_OFC_4	#7a8736
238	17Networks_RH_Limbic_OFC_5	#7a8737
239	17Networks_RH_Limbic_TempPole_1	#dcf8a4
240	17Networks_RH_Limbic_TempPole_2	#dcf8a6
241	17Networks_RH_Limbic_TempPole_3	#dcf8a7
242	17Networks_RH_Limbic_TempPole_4	#dcf8a8
243	17Networks_RH_Limbic_TempPole_5	#dcf8a9
244	17Networks_RH_Limbic_TempPole_6	#dcf8aa
245	17Networks_RH_ContA_Temp_1	#e69422
246	17Networks_RH_ContA_IPS_1	#e69323
247	17Networks_RH_ContA_IPS_2	#e69324
248	17Networks_RH_ContA_IPS_3	#e69325
249	17Networks_RH_ContA_PFCd_1	#e69322
250	17Networks_RH_ContA_PFCl_1	#e59423
251	17Networks_RH_ContA_PFCl_2	#e59424
252	17Networks_RH_ContA_PFCl_3	#e59425
253	17Networks_RH_ContA_PFCl_4	#e59426
254	17Networks_RH_ContA_Cinga_1	#e59422
255	17Networks_RH_ContB_Temp_1	#88334c
256	17Networks_RH_ContB_IPL_1	#87324a
257	17Networks_RH_ContB_IPL_2	#87324b
258	17Networks_RH_ContB_IPL_3	#87324c
259	17Networks_RH_ContB_PFCld_1	#87314b
260	17Networks_RH_ContB_PFCld_2	#87314c
261	17Networks_RH_ContB_PFCld_3	#87314d
262	17Networks_RH_ContB_PFClv_1	#87314a
263	17Networks_RH_ContB_PFClv_2	#87314e
264	17Networks_RH_ContB_PFClv_3	#87314f
265	17Networks_RH_ContB_PFClv_4	#873150
266	17Networks_RH_ContB_PFCmp_1	#86324b
267	17Networks_RH_ContC_pCun_1	#778db1
268	17Networks_RH_ContC_pCun_2	#778db2
269	17Networks_RH_ContC_pCun_3	#778db3
270	17Networks_RH_ContC_Cingp_1	#778db4
271	17Networks_RH_DefaultA_Temp_1	#feff02
272	17Networks_RH_DefaultA_IPL_1	#fffe02
273	17Networks_RH_DefaultA_IPL_2	#fffe03
274	17Networks_RH_DefaultA_PFCd_1	#ffff03
275	17Networks_RH_DefaultA_PCC_1	#fffd01
276	17Networks_RH_DefaultA_PCC_2	#fffd02
277	17Networks_RH_DefaultA_PCC_3	#fffd03
278	17Networks_RH_DefaultA_PFCm_1	#fdff01
279	17Networks_RH_DefaultA_PFCm_2	#fdff02
280	17Networks_RH_DefaultA_PFCm_3	#fdff03
281	17Networks_RH_DefaultA_PFCm_4	#fdff04
282	17Networks_RH_DefaultA_PFCm_5	#fdff05
283	17Networks_RH_DefaultB_Temp_1	#ce3e50
284	17Networks_RH_DefaultB_AntTemp_1	#ce3f4f
285	17Networks_RH_DefaultB_PFCd_1	#ce3f50
286	17Networks_RH_DefaultB_PFCd_2	#ce3f51
287	17Networks_RH_DefaultB_PFCv_1	#cd3e4e
288	17Networks_RH_DefaultB_PFCv_2	#cd3e4f
289	17Networks_RH_DefaultB_PFCv_3	#cd3e50
290	17Networks_RH_DefaultC_IPL_1	#000184
291	17Networks_RH_DefaultC_Rsp_1	#010083
292	17Networks_RH_DefaultC_Rsp_2	#010084
293	17Networks_RH_DefaultC_PHC_1	#010085
294	17Networks_RH_TempPar_1	#0c30fc
295	17Networks_RH_TempPar_2	#0c30fd
296	17Networks_RH_TempPar_3	#0c30ff
297	17Networks_RH_TempPar_4	#0929fa
298	17Networks_RH_TempPar_5	#0929fb
299	17Networks_RH_TempPar_6	#0929fc
300	17Networks_RH_TempPar_7	#0929fd
